user_id,gender,age,age_group,city,destination,travel_type,previous_trips,is_subscriber,used_discount,base_price,discount_amount,final_amount,package_type,rating
28971,Female,51,46-60,Delhi,Paris,Business,4,1,0,39301,0,39301,Standard,4.1
35599,Male,44,36-45,Mumbai,Goa,Honeymoon,0,0,1,48914,4516,44398,Standard,3.4
97592,Female,48,46-60,Kolkata,Singapore,Honeymoon,2,0,0,42270,0,42270,Standard,4.6
76914,Female,49,46-60,Delhi,Paris,Business,6,1,0,25995,0,25995,Premium,4.8
77055,Male,56,46-60,Hyderabad,Paris,Honeymoon,2,0,0,29989,0,29989,Premium,4.0
97697,Male,26,26-35,Kolkata,Manali,Leisure,4,0,1,16406,1953,14453,Premium,3.3
15355,Female,58,46-60,Delhi,Singapore,Business,3,0,0,29088,0,29088,Premium,3.0
64120,Female,25,18-25,Hyderabad,Jaipur,Business,4,1,1,33428,4689,28739,Standard,4.1
84619,Male,31,26-35,Pune,Dubai,Business,3,1,0,8689,0,8689,Standard,4.0
48342,Male,50,46-60,Mumbai,Manali,Leisure,2,1,1,45141,2596,42545,Premium,4.9
95992,Male,40,36-45,Hyderabad,Singapore,Leisure,2,0,1,34194,521,33673,Premium,3.1
88860,Male,38,36-45,Delhi,Singapore,Business,1,0,1,37642,1403,36239,Standard,3.3
12257,Male,29,26-35,Bangalore,Bangkok,Adventure,3,0,1,28470,3871,24599,Standard,3.4
37364,Female,19,18-25,Delhi,Kerala,Adventure,1,1,1,3956,325,3631,Standard,4.1
34972,Female,30,26-35,Bangalore,Goa,Honeymoon,6,1,1,41299,2621,38678,Standard,3.6
36654,Female,21,18-25,Mumbai,Dubai,Leisure,1,0,0,19172,0,19172,Premium,3.4
90769,Female,37,36-45,Mumbai,Manali,Honeymoon,0,0,0,40257,0,40257,Premium,4.0
91423,Male,31,26-35,Kolkata,Manali,Honeymoon,4,1,1,5057,3359,1698,Premium,3.1
39320,Male,47,46-60,Kolkata,Jaipur,Business,1,0,0,18870,0,18870,Standard,5.0
30808,Male,46,46-60,Bangalore,Kerala,Adventure,4,0,0,21761,0,21761,Premium,4.7
62389,Female,25,18-25,Bangalore,Kerala,Honeymoon,1,0,1,47891,2777,45114,Standard,3.5
44773,Male,29,26-35,Mumbai,Goa,Business,3,0,0,14531,0,14531,Premium,3.7
61168,Male,58,46-60,Hyderabad,Bangkok,Leisure,3,0,0,28755,0,28755,Premium,3.5
37747,Female,55,46-60,Bangalore,Bangkok,Honeymoon,2,1,1,19913,3098,16815,Premium,4.9
86396,Female,43,36-45,Bangalore,Kerala,Adventure,4,1,1,13982,3824,10158,Standard,4.3
93692,Female,19,18-25,Hyderabad,Goa,Leisure,5,0,1,19647,2366,17281,Premium,4.0
67505,Male,57,46-60,Kolkata,Bangkok,Business,1,0,0,3477,0,3477,Standard,4.0
95896,Male,31,26-35,Kolkata,Singapore,Leisure,3,0,1,44315,2118,42197,Standard,3.3
28135,Female,23,18-25,Bangalore,Singapore,Honeymoon,6,1,0,14522,0,14522,Standard,4.9
57377,Female,59,46-60,Kolkata,Manali,Leisure,1,1,1,33921,3063,30858,Premium,4.8
33554,Male,57,46-60,Kolkata,Bangkok,Leisure,3,0,0,32742,0,32742,Standard,4.9
72491,Female,48,46-60,Pune,Jaipur,Leisure,1,1,0,27638,0,27638,Premium,3.6
65621,Male,34,26-35,Kolkata,Manali,Adventure,3,0,0,32607,0,32607,Premium,4.0
68283,Female,42,36-45,Mumbai,Kerala,Honeymoon,4,0,0,39940,0,39940,Standard,4.0
95140,Female,49,46-60,Delhi,Paris,Business,4,0,1,48909,2273,46636,Standard,4.0
26923,Female,29,26-35,Bangalore,Singapore,Adventure,3,0,0,21327,0,21327,Standard,3.0
57591,Male,30,26-35,Bangalore,Paris,Honeymoon,3,0,0,21444,0,21444,Standard,4.7
72261,Male,36,36-45,Mumbai,Kerala,Business,3,0,0,34109,0,34109,Standard,4.5
64336,Female,42,36-45,Delhi,Bangkok,Business,1,0,0,21098,0,21098,Premium,3.9
84083,Male,48,46-60,Delhi,Jaipur,Business,2,1,1,17139,662,16477,Standard,3.5
70948,Female,54,46-60,Mumbai,Manali,Honeymoon,4,0,0,44628,0,44628,Standard,4.3
43002,Female,42,36-45,Hyderabad,Singapore,Business,2,0,1,22983,1134,21849,Standard,3.3
90098,Male,33,26-35,Hyderabad,Jaipur,Business,5,1,1,23820,1443,22377,Standard,5.0
83016,Male,55,46-60,Delhi,Manali,Adventure,0,0,1,22510,3575,18935,Standard,3.3
36672,Male,40,36-45,Hyderabad,Manali,Business,3,0,1,31060,710,30350,Standard,3.1
14213,Male,31,26-35,Hyderabad,Paris,Leisure,2,1,0,43269,0,43269,Standard,4.2
20293,Female,23,18-25,Hyderabad,Dubai,Adventure,5,0,0,17523,0,17523,Standard,3.9
65860,Male,42,36-45,Delhi,Kerala,Adventure,6,1,0,40544,0,40544,Standard,4.4
72507,Male,40,36-45,Hyderabad,Goa,Honeymoon,3,0,0,4743,0,4743,Standard,3.3
67134,Female,29,26-35,Bangalore,Singapore,Business,1,0,0,33216,0,33216,Premium,3.7
12100,Female,30,26-35,Pune,Goa,Leisure,4,1,0,30653,0,30653,Standard,4.0
71997,Female,53,46-60,Delhi,Bangkok,Leisure,1,0,0,41300,0,41300,Premium,3.9
38172,Female,56,46-60,Mumbai,Jaipur,Business,4,0,1,47689,4770,42919,Premium,4.2
30132,Male,51,46-60,Hyderabad,Bangkok,Business,1,0,1,19663,1808,17855,Standard,3.2
28199,Male,23,18-25,Kolkata,Bangkok,Honeymoon,4,0,0,25578,0,25578,Standard,4.0
46609,Female,55,46-60,Delhi,Goa,Leisure,1,0,0,48840,0,48840,Standard,4.1
52965,Female,57,46-60,Mumbai,Paris,Adventure,5,1,0,26828,0,26828,Standard,4.8
18016,Male,25,18-25,Pune,Dubai,Honeymoon,2,0,0,22414,0,22414,Premium,4.1
49779,Male,25,18-25,Bangalore,Singapore,Honeymoon,5,1,0,27922,0,27922,Premium,4.1
41881,Male,57,46-60,Mumbai,Kerala,Adventure,2,0,1,15404,747,14657,Standard,4.6
92594,Male,50,46-60,Hyderabad,Manali,Honeymoon,3,0,1,20780,4271,16509,Standard,3.1
34472,Male,51,46-60,Kolkata,Manali,Business,2,0,0,14573,0,14573,Premium,4.3
61813,Female,32,26-35,Hyderabad,Kerala,Adventure,1,1,1,15458,923,14535,Standard,4.6
46021,Female,53,46-60,Mumbai,Paris,Adventure,7,0,0,5773,0,5773,Standard,3.2
64131,Female,52,46-60,Delhi,Singapore,Leisure,4,0,0,38538,0,38538,Standard,4.6
34087,Female,39,36-45,Kolkata,Goa,Adventure,3,0,1,25407,314,25093,Standard,4.6
22828,Male,40,36-45,Kolkata,Kerala,Honeymoon,6,0,1,28594,2450,26144,Premium,3.0
71610,Female,57,46-60,Mumbai,Manali,Leisure,1,0,0,6734,0,6734,Standard,3.5
11401,Male,39,36-45,Pune,Goa,Honeymoon,3,0,1,13479,1348,12131,Standard,3.3
95179,Male,22,18-25,Pune,Paris,Business,5,0,1,14896,1942,12954,Standard,4.0
25193,Male,48,46-60,Hyderabad,Manali,Business,3,1,1,34540,3160,31380,Standard,4.8
54864,Male,30,26-35,Mumbai,Jaipur,Leisure,3,1,0,19086,0,19086,Standard,4.2
30307,Male,45,36-45,Kolkata,Dubai,Leisure,1,1,0,20191,0,20191,Standard,4.2
29611,Male,37,36-45,Mumbai,Goa,Honeymoon,4,0,1,21184,4503,16681,Standard,3.2
53791,Male,50,46-60,Kolkata,Kerala,Business,4,0,0,45135,0,45135,Standard,4.3
21950,Female,33,26-35,Hyderabad,Singapore,Leisure,5,0,0,44035,0,44035,Premium,4.8
86240,Male,46,46-60,Delhi,Goa,Business,2,1,1,38457,338,38119,Premium,3.9
87403,Female,40,36-45,Delhi,Goa,Business,2,0,1,24754,875,23879,Premium,4.4
12745,Female,41,36-45,Mumbai,Goa,Business,2,1,0,46845,0,46845,Premium,3.6
65243,Male,51,46-60,Kolkata,Kerala,Honeymoon,3,1,1,38075,2794,35281,Premium,3.5
13866,Male,24,18-25,Delhi,Paris,Honeymoon,3,0,1,25844,1266,24578,Premium,3.4
42245,Female,55,46-60,Kolkata,Paris,Business,2,1,1,18052,2036,16016,Standard,3.5
54724,Female,54,46-60,Hyderabad,Singapore,Business,2,0,1,14816,3136,11680,Standard,3.7
81354,Female,21,18-25,Mumbai,Paris,Business,2,1,1,28958,880,28078,Premium,4.1
61374,Female,51,46-60,Kolkata,Kerala,Adventure,5,1,0,25865,0,25865,Standard,4.6
40116,Male,59,46-60,Mumbai,Singapore,Adventure,2,0,1,49734,4566,45168,Standard,3.6
91029,Male,39,36-45,Kolkata,Bangkok,Honeymoon,3,1,0,39585,0,39585,Standard,3.3
30447,Male,22,18-25,Pune,Singapore,Business,4,1,0,19797,0,19797,Premium,3.9
40431,Female,59,46-60,Pune,Paris,Adventure,2,0,1,39579,4994,34585,Premium,4.6
27908,Male,40,36-45,Kolkata,Bangkok,Leisure,1,0,0,36470,0,36470,Premium,3.8
39336,Female,32,26-35,Hyderabad,Manali,Leisure,5,1,1,24528,4580,19948,Standard,4.8
50992,Male,48,46-60,Mumbai,Paris,Business,4,0,0,44731,0,44731,Standard,3.5
65350,Female,26,26-35,Bangalore,Manali,Adventure,4,0,1,35273,3243,32030,Premium,4.5
79561,Male,42,36-45,Kolkata,Jaipur,Leisure,3,1,1,35684,3526,32158,Premium,3.9
61955,Male,42,36-45,Kolkata,Paris,Honeymoon,3,0,1,32303,4706,27597,Standard,3.2
71240,Female,38,36-45,Pune,Jaipur,Leisure,6,0,1,20909,929,19980,Premium,3.6
30093,Female,26,26-35,Delhi,Paris,Honeymoon,1,1,1,22808,1593,21215,Standard,4.7
16155,Female,55,46-60,Pune,Jaipur,Leisure,5,0,0,31243,0,31243,Premium,3.0
56607,Female,39,36-45,Mumbai,Dubai,Leisure,5,1,0,34209,0,34209,Premium,4.5
43487,Female,40,36-45,Pune,Jaipur,Adventure,5,1,0,34444,0,34444,Standard,4.6
65668,Male,21,18-25,Bangalore,Manali,Leisure,6,1,0,49561,0,49561,Standard,3.2
30963,Female,46,46-60,Hyderabad,Goa,Leisure,2,1,0,32000,0,32000,Premium,4.9
60124,Male,32,26-35,Bangalore,Singapore,Honeymoon,3,0,1,29990,717,29273,Standard,4.7
62870,Male,18,18-25,Hyderabad,Jaipur,Honeymoon,6,1,1,37330,4902,32428,Standard,3.4
66547,Male,47,46-60,Bangalore,Goa,Leisure,1,0,0,27270,0,27270,Premium,3.5
74110,Male,46,46-60,Pune,Kerala,Business,2,1,1,22387,2219,20168,Standard,4.6
63554,Male,37,36-45,Bangalore,Dubai,Leisure,4,0,1,14194,2129,12065,Standard,4.1
30936,Female,50,46-60,Pune,Dubai,Leisure,1,0,0,6307,0,6307,Standard,4.8
14426,Female,58,46-60,Pune,Bangkok,Adventure,2,0,1,23529,4749,18780,Premium,5.0
98839,Male,53,46-60,Mumbai,Kerala,Leisure,3,0,1,44142,4658,39484,Premium,3.7
37606,Male,39,36-45,Pune,Kerala,Leisure,0,1,1,18325,1474,16851,Premium,3.2
57832,Female,30,26-35,Delhi,Bangkok,Honeymoon,3,1,0,38692,0,38692,Premium,4.4
38151,Female,24,18-25,Bangalore,Kerala,Honeymoon,2,0,0,21152,0,21152,Standard,4.8
89303,Male,25,18-25,Kolkata,Manali,Honeymoon,0,0,0,40049,0,40049,Premium,3.3
21308,Female,45,36-45,Kolkata,Kerala,Honeymoon,2,0,0,44048,0,44048,Standard,5.0
72522,Female,26,26-35,Kolkata,Manali,Leisure,3,1,1,35642,4899,30743,Premium,3.4
55671,Female,42,36-45,Delhi,Bangkok,Business,0,0,1,19469,1996,17473,Standard,3.2
12204,Male,33,26-35,Pune,Jaipur,Adventure,2,1,1,6687,512,6175,Premium,4.0
97265,Female,27,26-35,Bangalore,Bangkok,Adventure,3,0,1,18981,862,18119,Premium,4.6
41131,Male,28,26-35,Hyderabad,Paris,Business,1,0,1,35887,694,35193,Standard,3.7
62428,Male,48,46-60,Hyderabad,Kerala,Business,6,0,1,11279,4175,7104,Standard,3.7
43870,Male,29,26-35,Mumbai,Kerala,Adventure,3,1,1,45138,3247,41891,Standard,3.4
59067,Male,48,46-60,Delhi,Dubai,Leisure,1,0,1,6365,2394,3971,Standard,5.0
68585,Male,31,26-35,Bangalore,Bangkok,Adventure,2,0,1,48416,4195,44221,Premium,3.7
31607,Female,49,46-60,Pune,Bangkok,Business,4,0,0,43884,0,43884,Premium,4.3
34968,Male,34,26-35,Kolkata,Goa,Leisure,1,0,1,34427,3833,30594,Standard,3.3
21908,Male,52,46-60,Delhi,Paris,Adventure,5,0,1,21966,3101,18865,Premium,3.9
36423,Male,18,18-25,Delhi,Dubai,Leisure,5,1,1,40559,4627,35932,Standard,4.6
84707,Female,46,46-60,Bangalore,Jaipur,Leisure,1,0,0,21126,0,21126,Standard,4.9
88257,Female,21,18-25,Pune,Kerala,Business,2,0,1,3734,3715,19,Standard,3.4
71215,Female,40,36-45,Mumbai,Dubai,Honeymoon,2,1,1,47119,641,46478,Standard,3.2
65835,Female,45,36-45,Pune,Manali,Adventure,4,0,1,26498,3248,23250,Standard,5.0
59429,Female,33,26-35,Mumbai,Goa,Business,2,1,1,3052,610,2442,Standard,4.1
92152,Female,29,26-35,Mumbai,Goa,Adventure,2,0,1,17018,2460,14558,Premium,3.7
48458,Female,38,36-45,Kolkata,Manali,Honeymoon,3,0,1,32074,308,31766,Standard,4.9
56169,Male,34,26-35,Kolkata,Bangkok,Honeymoon,6,1,1,39764,4840,34924,Premium,3.8
17659,Male,57,46-60,Bangalore,Kerala,Honeymoon,2,1,0,40736,0,40736,Standard,3.5
70614,Female,30,26-35,Pune,Kerala,Honeymoon,3,0,1,35276,4981,30295,Standard,4.6
87240,Male,49,46-60,Mumbai,Paris,Adventure,3,0,0,14061,0,14061,Premium,3.6
42793,Male,54,46-60,Bangalore,Manali,Leisure,3,1,1,16555,2659,13896,Premium,3.6
56473,Female,32,26-35,Mumbai,Kerala,Leisure,3,0,1,40501,1926,38575,Premium,3.9
99388,Male,29,26-35,Delhi,Goa,Honeymoon,4,1,1,11904,3365,8539,Premium,4.4
98330,Male,32,26-35,Hyderabad,Kerala,Honeymoon,1,0,0,48107,0,48107,Standard,4.7
65751,Female,51,46-60,Hyderabad,Jaipur,Leisure,2,0,1,32938,4339,28599,Standard,3.5
88915,Male,23,18-25,Mumbai,Kerala,Business,0,0,1,9127,1539,7588,Premium,3.7
64254,Female,34,26-35,Bangalore,Paris,Honeymoon,2,0,1,48457,806,47651,Standard,4.0
17006,Female,37,36-45,Kolkata,Singapore,Leisure,6,1,1,41610,2637,38973,Premium,3.1
84218,Male,26,26-35,Pune,Dubai,Business,4,0,1,35400,1669,33731,Premium,4.4
75344,Male,22,18-25,Mumbai,Singapore,Leisure,3,0,1,31203,4030,27173,Standard,4.1
43840,Male,40,36-45,Mumbai,Jaipur,Business,4,1,0,28194,0,28194,Standard,3.3
42430,Female,50,46-60,Pune,Singapore,Adventure,2,0,0,32335,0,32335,Standard,3.3
33091,Female,55,46-60,Kolkata,Kerala,Business,0,0,1,10280,3261,7019,Premium,4.8
42983,Female,31,26-35,Mumbai,Paris,Honeymoon,3,0,0,13209,0,13209,Premium,4.4
33989,Male,34,26-35,Delhi,Goa,Business,0,0,1,23653,4921,18732,Standard,3.8
85451,Male,36,36-45,Kolkata,Goa,Business,2,0,0,9328,0,9328,Standard,3.7
28990,Female,50,46-60,Delhi,Jaipur,Honeymoon,3,0,0,7491,0,7491,Standard,3.6
90360,Male,18,18-25,Hyderabad,Singapore,Adventure,3,0,1,13552,1075,12477,Standard,4.3
46081,Male,30,26-35,Pune,Bangkok,Business,3,0,0,11100,0,11100,Standard,3.4
21033,Female,44,36-45,Kolkata,Bangkok,Adventure,6,0,1,18430,4980,13450,Standard,5.0
26241,Female,23,18-25,Kolkata,Paris,Leisure,2,0,1,40573,3494,37079,Standard,4.4
15939,Male,23,18-25,Bangalore,Dubai,Leisure,5,1,0,31173,0,31173,Standard,3.3
57562,Female,50,46-60,Bangalore,Kerala,Honeymoon,6,1,1,45516,3617,41899,Standard,3.3
45063,Male,47,46-60,Pune,Singapore,Adventure,4,0,1,23941,3145,20796,Standard,4.3
86721,Female,52,46-60,Kolkata,Bangkok,Honeymoon,3,1,1,32543,4417,28126,Premium,3.8
37045,Female,40,36-45,Hyderabad,Bangkok,Honeymoon,3,0,0,48919,0,48919,Standard,4.3
54769,Female,27,26-35,Mumbai,Singapore,Business,2,0,1,39569,3087,36482,Premium,4.4
57118,Male,36,36-45,Pune,Dubai,Leisure,4,0,1,9526,1332,8194,Premium,4.1
94703,Male,45,36-45,Pune,Manali,Honeymoon,6,0,1,35596,3083,32513,Standard,3.5
31625,Female,40,36-45,Bangalore,Kerala,Business,3,0,1,39271,4838,34433,Premium,4.1
37076,Female,21,18-25,Hyderabad,Jaipur,Business,3,0,0,43440,0,43440,Premium,3.8
74805,Female,37,36-45,Pune,Kerala,Adventure,2,0,1,29606,2318,27288,Standard,4.8
54605,Male,36,36-45,Hyderabad,Paris,Leisure,6,1,0,41327,0,41327,Standard,4.5
94565,Female,59,46-60,Pune,Jaipur,Adventure,2,0,0,30302,0,30302,Standard,4.2
98509,Female,44,36-45,Bangalore,Dubai,Adventure,3,0,1,26140,1944,24196,Premium,3.1
49121,Female,51,46-60,Mumbai,Paris,Honeymoon,3,1,1,38247,1959,36288,Standard,5.0
75101,Female,21,18-25,Bangalore,Goa,Adventure,1,0,0,41555,0,41555,Standard,4.1
41433,Male,55,46-60,Pune,Goa,Honeymoon,1,0,1,14029,1952,12077,Standard,3.5
53309,Male,24,18-25,Hyderabad,Kerala,Adventure,2,1,0,13230,0,13230,Standard,4.2
77468,Female,24,18-25,Delhi,Paris,Business,1,1,0,18814,0,18814,Premium,4.6
54254,Male,43,36-45,Bangalore,Jaipur,Leisure,5,1,0,12963,0,12963,Premium,4.1
77293,Male,43,36-45,Hyderabad,Jaipur,Leisure,0,0,0,35383,0,35383,Standard,4.6
47853,Male,36,36-45,Bangalore,Goa,Leisure,3,1,1,32023,1191,30832,Standard,3.8
48405,Female,26,26-35,Pune,Goa,Business,5,1,1,17458,786,16672,Premium,4.2
76652,Male,37,36-45,Hyderabad,Dubai,Business,2,1,1,36468,757,35711,Standard,3.8
53527,Male,59,46-60,Mumbai,Paris,Adventure,3,0,1,9991,3686,6305,Standard,4.1
87227,Male,33,26-35,Hyderabad,Jaipur,Adventure,4,0,1,47323,1771,45552,Premium,3.3
10492,Female,34,26-35,Kolkata,Bangkok,Adventure,3,0,1,12153,1355,10798,Premium,4.2
18811,Female,39,36-45,Delhi,Dubai,Adventure,2,0,1,23816,841,22975,Premium,5.0
34272,Male,30,26-35,Pune,Jaipur,Leisure,4,0,1,23272,4974,18298,Standard,4.5
82010,Male,29,26-35,Hyderabad,Goa,Adventure,1,0,1,30394,4083,26311,Standard,3.6
57153,Female,27,26-35,Pune,Paris,Business,1,0,1,25806,4386,21420,Premium,4.7
64110,Female,18,18-25,Bangalore,Manali,Business,4,1,1,32540,3393,29147,Premium,4.8
23979,Male,49,46-60,Bangalore,Paris,Business,2,0,0,49747,0,49747,Premium,3.4
38328,Male,47,46-60,Hyderabad,Singapore,Honeymoon,4,1,1,39972,4077,35895,Standard,3.1
22867,Female,25,18-25,Kolkata,Bangkok,Honeymoon,2,0,0,37664,0,37664,Premium,4.1
69234,Female,38,36-45,Hyderabad,Bangkok,Honeymoon,1,0,0,46847,0,46847,Premium,4.0
35851,Male,39,36-45,Mumbai,Bangkok,Adventure,3,0,0,31192,0,31192,Standard,4.4
41279,Female,35,26-35,Kolkata,Manali,Leisure,2,0,1,4149,618,3531,Standard,3.6
83402,Male,19,18-25,Pune,Kerala,Leisure,2,0,0,34299,0,34299,Premium,3.8
25449,Male,26,26-35,Hyderabad,Kerala,Adventure,4,0,1,6828,2434,4394,Standard,3.5
86221,Male,20,18-25,Pune,Dubai,Adventure,6,0,0,42238,0,42238,Standard,3.6
99080,Female,43,36-45,Delhi,Manali,Honeymoon,4,1,1,24770,1839,22931,Standard,3.0
15451,Male,38,36-45,Kolkata,Manali,Business,3,1,0,27039,0,27039,Standard,4.0
97178,Male,47,46-60,Hyderabad,Dubai,Business,3,1,0,9791,0,9791,Premium,3.9
51316,Female,45,36-45,Delhi,Paris,Honeymoon,3,1,1,6347,1853,4494,Standard,3.7
73064,Female,53,46-60,Hyderabad,Dubai,Honeymoon,1,0,0,48117,0,48117,Standard,4.1
73761,Male,43,36-45,Mumbai,Singapore,Leisure,0,0,1,31262,4598,26664,Standard,3.8
48870,Male,51,46-60,Bangalore,Goa,Honeymoon,2,1,1,30739,2175,28564,Premium,3.9
40873,Female,25,18-25,Pune,Kerala,Business,1,1,1,6146,2204,3942,Premium,3.0
68627,Female,27,26-35,Hyderabad,Goa,Business,3,0,1,47657,2809,44848,Premium,3.1
76155,Female,31,26-35,Kolkata,Kerala,Adventure,1,0,1,23600,4497,19103,Standard,3.3
35372,Male,57,46-60,Hyderabad,Manali,Leisure,6,1,1,31373,1891,29482,Standard,3.4
13642,Male,32,26-35,Hyderabad,Bangkok,Adventure,2,0,1,27574,4990,22584,Standard,3.9
38001,Male,34,26-35,Hyderabad,Dubai,Leisure,3,0,0,9281,0,9281,Standard,4.7
44064,Female,35,26-35,Hyderabad,Dubai,Adventure,3,1,1,41055,3969,37086,Premium,3.8
24122,Male,49,46-60,Kolkata,Dubai,Leisure,0,0,1,42427,4292,38135,Standard,4.3
34820,Female,55,46-60,Kolkata,Bangkok,Honeymoon,3,0,1,38016,629,37387,Premium,3.1
78431,Male,40,36-45,Hyderabad,Singapore,Business,3,1,1,5149,4113,1036,Standard,4.7
65745,Female,40,36-45,Bangalore,Singapore,Honeymoon,2,0,0,22440,0,22440,Premium,3.2
60081,Male,52,46-60,Hyderabad,Bangkok,Leisure,3,1,1,17354,1581,15773,Standard,3.6
80902,Male,56,46-60,Pune,Paris,Leisure,1,0,1,16733,1955,14778,Premium,4.6
18711,Female,32,26-35,Pune,Bangkok,Adventure,3,1,0,35277,0,35277,Premium,3.5
95132,Female,41,36-45,Kolkata,Jaipur,Leisure,3,0,1,18718,3871,14847,Premium,3.5
28793,Male,45,36-45,Pune,Kerala,Honeymoon,7,1,1,13880,4800,9080,Standard,4.2
18199,Female,33,26-35,Pune,Jaipur,Leisure,0,0,0,48936,0,48936,Standard,4.8
86253,Female,33,26-35,Mumbai,Jaipur,Leisure,6,0,1,5196,1618,3578,Premium,3.4
46191,Male,57,46-60,Hyderabad,Bangkok,Adventure,4,0,0,14654,0,14654,Premium,4.2
20211,Female,56,46-60,Hyderabad,Kerala,Leisure,4,0,1,20133,2152,17981,Premium,4.2
73069,Male,23,18-25,Hyderabad,Paris,Adventure,3,0,1,36814,2301,34513,Standard,4.3
98896,Male,19,18-25,Hyderabad,Dubai,Business,7,1,1,37747,2230,35517,Standard,4.9
66746,Female,30,26-35,Delhi,Jaipur,Adventure,3,0,1,14221,2934,11287,Premium,3.3
31542,Female,26,26-35,Hyderabad,Bangkok,Leisure,2,0,0,25617,0,25617,Standard,4.3
41312,Male,51,46-60,Kolkata,Dubai,Business,6,0,1,6601,961,5640,Premium,3.4
55242,Male,34,26-35,Kolkata,Bangkok,Leisure,2,0,0,34302,0,34302,Standard,3.6
97893,Male,44,36-45,Delhi,Manali,Adventure,2,0,1,13292,2820,10472,Standard,3.8
65388,Male,46,46-60,Hyderabad,Jaipur,Honeymoon,5,0,1,15690,2773,12917,Standard,4.7
37691,Male,54,46-60,Bangalore,Manali,Business,2,0,0,7799,0,7799,Standard,3.1
87960,Male,39,36-45,Hyderabad,Paris,Honeymoon,1,0,1,23621,2548,21073,Premium,4.5
94388,Female,41,36-45,Kolkata,Goa,Honeymoon,5,0,1,20432,3211,17221,Standard,4.8
32601,Female,24,18-25,Mumbai,Singapore,Business,0,0,1,38503,1886,36617,Premium,3.2
28020,Female,51,46-60,Pune,Kerala,Honeymoon,3,0,1,37169,1888,35281,Standard,4.6
18155,Male,29,26-35,Mumbai,Bangkok,Honeymoon,1,0,1,33063,4923,28140,Premium,3.2
79119,Female,40,36-45,Bangalore,Paris,Honeymoon,3,1,0,10379,0,10379,Premium,4.9
91051,Male,32,26-35,Hyderabad,Paris,Honeymoon,3,1,0,18211,0,18211,Standard,4.6
46777,Male,50,46-60,Delhi,Paris,Business,3,0,0,28732,0,28732,Standard,4.4
29710,Female,30,26-35,Hyderabad,Jaipur,Leisure,2,0,0,43560,0,43560,Standard,4.1
34532,Male,40,36-45,Bangalore,Manali,Honeymoon,5,1,0,13388,0,13388,Premium,4.8
28601,Male,55,46-60,Bangalore,Singapore,Business,6,0,1,16114,3590,12524,Standard,3.2
73227,Male,49,46-60,Pune,Jaipur,Business,5,1,1,6148,1338,4810,Standard,3.2
14967,Male,52,46-60,Bangalore,Goa,Business,2,0,0,7621,0,7621,Standard,4.6
94289,Male,18,18-25,Mumbai,Kerala,Business,2,0,1,6006,4823,1183,Standard,4.0
30022,Male,22,18-25,Pune,Kerala,Adventure,7,1,1,11757,1724,10033,Standard,4.7
53463,Female,30,26-35,Hyderabad,Singapore,Leisure,3,0,1,37556,1252,36304,Standard,3.8
84671,Male,22,18-25,Hyderabad,Kerala,Leisure,4,1,0,45959,0,45959,Standard,3.9
15722,Male,49,46-60,Delhi,Kerala,Honeymoon,2,0,0,42596,0,42596,Standard,3.7
37413,Male,38,36-45,Bangalore,Paris,Business,2,0,0,27049,0,27049,Premium,4.9
91050,Male,41,36-45,Bangalore,Dubai,Adventure,2,0,1,36713,3574,33139,Premium,3.9
95867,Female,35,26-35,Kolkata,Goa,Business,7,0,1,43616,4070,39546,Standard,4.5
93596,Female,38,36-45,Pune,Manali,Honeymoon,0,1,1,34835,4417,30418,Premium,4.4
76732,Male,27,26-35,Kolkata,Bangkok,Leisure,8,1,0,31030,0,31030,Standard,3.5
22297,Male,41,36-45,Pune,Goa,Honeymoon,5,1,0,32312,0,32312,Standard,4.8
78323,Male,57,46-60,Mumbai,Jaipur,Honeymoon,4,1,0,11699,0,11699,Standard,4.1
33816,Female,38,36-45,Pune,Kerala,Honeymoon,6,0,1,23609,1547,22062,Standard,4.7
50695,Female,42,36-45,Hyderabad,Dubai,Honeymoon,2,0,1,24575,233,24342,Standard,4.7
29702,Female,40,36-45,Delhi,Bangkok,Honeymoon,5,0,1,40516,1274,39242,Premium,3.1
35242,Female,39,36-45,Pune,Jaipur,Honeymoon,3,1,1,47005,1744,45261,Premium,4.2
65841,Male,21,18-25,Pune,Singapore,Honeymoon,2,0,1,27062,2380,24682,Standard,4.6
77712,Female,51,46-60,Pune,Paris,Leisure,6,1,1,41013,3463,37550,Premium,4.8
95663,Female,23,18-25,Delhi,Kerala,Leisure,5,1,0,41650,0,41650,Premium,4.0
63574,Male,45,36-45,Bangalore,Paris,Business,5,0,0,45488,0,45488,Standard,4.5
95744,Male,48,46-60,Delhi,Goa,Business,3,0,0,7609,0,7609,Standard,4.9
38482,Female,52,46-60,Bangalore,Paris,Adventure,3,1,1,26006,1095,24911,Premium,4.7
19171,Female,56,46-60,Hyderabad,Paris,Adventure,3,0,1,4033,4202,-169,Standard,4.7
13696,Female,59,46-60,Delhi,Singapore,Leisure,4,0,1,40334,3958,36376,Premium,3.8
30058,Female,40,36-45,Bangalore,Manali,Leisure,3,0,1,43309,1726,41583,Standard,3.2
30313,Male,23,18-25,Hyderabad,Manali,Adventure,2,1,0,14037,0,14037,Premium,4.9
29149,Male,33,26-35,Hyderabad,Jaipur,Leisure,2,0,1,11927,1002,10925,Premium,4.4
63521,Female,19,18-25,Bangalore,Kerala,Adventure,1,0,1,10232,1285,8947,Standard,3.3
